name,longitude,latitude,address,CITY,STATE,ZIP5,zip4,County
Stop And Save,-90.576981,41.505238,1501 7th Ave,Rock Island,IL,61201,8609,ROCK ISLAND 
Aldi 35,-87.807121,41.965214,4703 N Harlem Ave,Harwood Heights,IL,60706,4606,COOK 
Hy-vee Gas 5415,-90.567459,41.444252,810 1st St W,Milan,IL,61264,2705,ROCK ISLAND 
Hy-vee Gas 5420,-90.64846,40.458656,1602 E Jackson St,Macomb,IL,61455,2530,MCDONOUGH 
Rio Grande Fruit Market Inc,-87.714554,41.910004,3501 W North Ave,Chicago,IL,60647,4808,COOK 
Marathon,-87.694084,41.793716,2800 W 55th St,Chicago,IL,60632,2205,COOK 
Family Dollar 4327,-89.63726,40.556599,1101 Derby St,Pekin,IL,61554,5853,TAZEWELL 
Circle K 6720,-88.345001,42.247948,681 W Terra Cotta Ave,Crystal Lake,IL,60014,3440,MCHENRY 
Bucktown Market,-87.672432,41.912399,1758 W Wabansia Ave,Chicago,IL,60622,1446,COOK 
Circle K 6701,-88.340141,42.024887,2455 South St,Elgin,IL,60124,4604,KANE 
Gordon Food Service Store LLC MP156,-88.054993,42.050114,1005 E Golf Rd,Schaumburg,IL,60173,4505,COOK 
Dollar General 12432,-88.449883,39.324802,1050 US Route 45,Neoga,IL,62447,2412,CUMBERLAND 
7-Eleven 32927B,-87.860016,41.817455,9600A E Ogden Ave,La Grange,IL,60525,3156,COOK 
Kankakee Farmers' Market,-87.865616,41.119228,199 S. East Ave.,Kankakee,IL,60901,,KANKAKEE 
7-eleven 33379C,-88.254539,41.713799,2241 S Eola Rd,Aurora,IL,60503,6484,WILL 
Family Dollar 8532,-87.774101,41.793968,6190 S Archer Ave,Chicago,IL,60638,2642,COOK 
7-Eleven 17859C,-87.694633,41.98278,5562 N Lincoln Ave,Chicago,IL,60625,2213,COOK 
JEWEL 3338,-88.202789,41.864826,177 E Roosevelt Rd,West Chicago,IL,60185,3966,DU PAGE 
CARNICERIA JIMENEZ INC,-87.732002,41.909847,4204 W North Ave,Chicago,IL,60639,4829,COOK 
Dollar Tree 4475,-87.746704,41.924271,4800 W Fullerton Ave,Chicago,IL,60639,2504,COOK 
Dollar Tree 4596,-88.364014,41.764458,1925 W Galena Blvd,Aurora,IL,60506,4305,KANE 
Qik N Ez Convenience Store 59,-89.732079,39.75642,4401 Wabash Ave,Springfield,IL,62711,7163,SANGAMON 
Discoteca Diaz,-87.841408,41.890186,617 Lake St,Maywood,IL,60153,1322,COOK 
Casey's General Store 1999,-90.565285,40.11758,304 W Clinton St,Rushville,IL,62681,1303,SCHUYLER 
Kmart 9433,-87.962479,41.893246,265 S Illinois Rte 83,Elmhurst,IL,60126,,DU PAGE 
Cahokia Motomart 3154,-90.176598,38.564144,1117 Camp Jackson Rd,East Saint Louis,IL,62206,2229,ST CLAIR 
VIETHOA PLAZA,-87.656624,41.973217,1051 W Argyle St,Chicago,IL,60640,3707,COOK 
New York Deli Inc,-87.61895,41.809425,316 E 47th St,Chicago,IL,60653,4004,COOK 
JEWEL 3422,-87.984154,42.084003,122 N Vail Ave,Arlington Hts,IL,60005,1432,COOK 
JEWEL 3514,-87.646767,41.946617,3531 N Broadway St,Chicago,IL,60657,1825,COOK 
Mendota Oil & Gas Inc,-89.110329,41.555073,208 12th St,Mendota,IL,61342,1879,LA SALLE 
JEWEL 3223,-87.812546,41.888332,7525 Lake St,River Forest,IL,60305,1819,COOK 
JEWEL 3236,-87.800652,41.865067,7036 Roosevelt Rd,Oak Park,IL,60304,1808,COOK 
Oni Atare Foods,-87.659981,41.806778,4801 S Loomis Blvd,Chicago,IL,60609,4219,COOK 
JEWEL 3473,-87.940628,42.03701,819 Elmhurst Rd,Des Plaines,IL,60016,5605,COOK 
JEWEL 3429,-87.843643,42.039955,8730 W Dempster St,Niles,IL,60714,5108,COOK 
Jewel 3445,-88.043716,42.109146,45 Plum Grove Rd,Palatine,IL,60067,,COOK 
Citgo Gas Station,-87.640747,41.503407,1524 Chicago Rd,Chicago Heights,IL,60411,3425,COOK 
"New Vitality Health Foods, Inc",-87.851196,41.63176,14225 S 95th Ave,Orland Park,IL,60462,2266,COOK 
Dollar General Store 12709,-87.63459,40.138443,300 W Fairchild St,Danville,IL,61832,3839,VERMILION 
CHAPALA INC.,-87.674461,42.01202,7117 N Clark St,Chicago,IL,60626,2407,COOK 
Jd Mills Health Food Corporation,-87.678413,42.029556,635 Chicago Ave,Evanston,IL,60202,2365,COOK 
HIDALGO MEAT MARKET INC,-87.689781,41.649841,2801 Broadway St,Blue Island,IL,60406,2816,COOK 
CVS 5394,-87.667557,41.903702,1200 N Ashland,Chicago,IL,60622,,COOK 
7-Eleven 34133A,-87.658897,41.965427,1138 W Wilson Ave,Chicago,IL,60640,5617,COOK 
Casey's General Store 2170,-89.529381,38.610901,471 N 4th St,Breese,IL,62230,1420,CLINTON 
Casey's General Store 2327,-89.877678,38.717777,302 US HWY 40,Troy,IL,62294,,MADISON 
CVS 7788,-87.994095,42.236752,2075 S Lake St,Mundelein,IL,60060,4232,LAKE 
Jay & Jack Inc,-90.407288,40.004967,9379 IL Route 125,Beardstown,IL,62618,7871,CASS 
7-Eleven 33736B,-87.97921,42.254978,600 S Butterfield Rd,Mundelein,IL,60060,9457,LAKE 
JEWEL 3265,-87.86879,41.82341,507 E Woodlawn Ave,La Grange Park,IL,60526,1983,COOK 
JEWEL 3157,-87.7369,41.705688,4650 W 103rd St,Oak Lawn,IL,60453,4719,COOK 
Jewel 3053,-87.796196,41.659229,12803 S Harlem Ave,Palos Heights,IL,60463,2132,COOK 
JEWEL 3163,-87.756393,41.602951,5616 159th St,Oak Forest,IL,60452,3104,COOK 
JEWEL 3159,-87.693016,41.557125,3153 183rd St,Homewood,IL,60430,2806,COOK 
JEWEL 3316,-88.079651,42.047089,1069 N Roselle Rd,Hoffman Estates,IL,60169,4929,COOK 
Walgreens 13827,-87.975563,41.810093,1 E Ogden Ave,Westmont,IL,60559,1339,DU PAGE 
Casey's General Store 2181,-88.434135,41.371746,743 Bedford Rd,Morris,IL,60450,3622,GRUNDY 
Oregon BP,-89.324364,42.014488,108 E Washington St,Oregon,IL,61061,9454,OGLE 
Jewel 3254,-87.803673,41.847637,7201 W 24th St,North Riverside,IL,60546,,COOK 
JEWEL 3471,-87.700188,42.086941,1517 Sheridan Rd,Wilmette,IL,60091,1811,COOK 
JEWEL 3063,-87.598183,41.600777,763 E 162nd St,South Holland,IL,60473,2331,COOK 
JEWEL 3465,-87.74678,42.052532,9449 Skokie Blvd,Skokie,IL,60077,1312,COOK 
Germantown Groceries Llc,-89.53862,38.553738,401 Munster St,Germantown,IL,62245,1007,CLINTON 
Andys Fruit Ranch,-87.708427,41.967651,4733 N Kedzie Ave,Chicago,IL,60625,4420,COOK 
Jewel 3491,-88.016953,42.07785,3000 Kirchoff Rd,Rolling Meadows,IL,60008,,COOK 
JEWEL 3288,-87.786217,41.879944,438 Madison St,Oak Park,IL,60302,4012,COOK 
JEWEL 3114,-87.700111,41.706261,3128 W 103rd St,Chicago,IL,60655,2010,COOK 
Jewel 3477,-87.83667,41.960049,4734 N Pueblo,Chicago,IL,60656,,COOK 
Phillips 66,-87.66301,41.736805,8645 S Ashland Ave,Chicago,IL,60620,4830,COOK 
La Acambarense Bakery Llc,-87.704391,41.823902,3815 S Kedzie Ave,Chicago,IL,60632,2710,COOK 
JEWEL 3721,-87.771408,41.794281,6107 S Archer Ave,Chicago,IL,60638,2743,COOK 
Farm Fresh,-89.134308,38.522198,509 S Poplar St,Centralia,IL,62801,4233,MARION 
Circle K 6763,-88.281967,41.794128,1851 N Farnsworth Ave,Aurora,IL,60505,1133,KANE 
Ayerco Convenience Center 1,-91.396278,39.962677,2600 N 12th St,Quincy,IL,62305,1318,ADAMS 
Southelgin Food & Liquor,-88.297791,41.994301,236 W State St,South Elgin,IL,60177,1929,KANE 
Deals 4419,-88.123367,41.614727,263 S Weber Rd,Romeoville,IL,60446,3953,WILL 
Dollar General Store 12632,-88.843185,39.025642,418 E Cumberland Rd,Saint Elmo,IL,62458,1647,FAYETTE 
Gorka Deli,-87.853462,41.61525,15118 S La Grange Rd,Orland Park,IL,60462,3709,COOK 
Cermak Produce No. 12 Inc,-87.646263,41.838833,3033 S Halsted St,Chicago,IL,60608,5804,COOK 
MARKET FISHERIES INC,-87.624825,41.764645,7127 S State St,Chicago,IL,60619,1017,COOK 
Egyptian Corner,-89.209572,37.727856,534 E Main St,Carbondale,IL,62901,3013,JACKSON 
Dos Amigos,-88.149818,42.007175,1811 Irving Park Rd,Hanover Park,IL,60133,3254,COOK 
PAULINA SUPERMARKET INC,-87.673149,42.019814,7622 N Paulina St,Chicago,IL,60626,1018,COOK 
Bellwood Sweets Shop LLC,-87.878319,41.879906,706 Bellwood Ave,Bellwood,IL,60104,1831,COOK 
Aurora Farmers Market,-88.309303,41.761509,233 N Broadway,Aurora,IL,60505,,KANE 
ALDI  28,-87.703896,41.803101,4934 S Kedzie Ave,Chicago,IL,60632,3008,COOK 
KC Brothers 1,-90.479317,41.490093,4100 Avenue of the Cities,Moline,IL,61265,4542,ROCK ISLAND 
Casey's General Store 1972,-89.687653,38.738892,315 Broadway,Highland,IL,62249,2021,MADISON 
Super Star Market,-89.630043,40.674084,2318 W Starr St,Peoria,IL,61605,3240,PEORIA 
Potash Markets,-87.631561,41.909924,1525 N Clark St,Chicago,IL,60610,8052,COOK 
"LA CASA DEL PUEBLO, INC.",-87.66153,41.857502,1810 S Blue Island Ave,Chicago,IL,60608,3098,COOK 
Trader Joes 703,-87.64621,41.932724,667 W Diversey Pkwy,Chicago,IL,60614,1510,COOK 
Carniceria Guzman,-87.963432,42.036758,1745 W Algonquin Rd,Mount Prospect,IL,60056,5401,COOK 
Super Gift & Grocer,-87.687599,41.997746,2305 1/2 W Devon Ave,Chicago,IL,60659,2003,COOK 
Crump Family Gardens,-89.074684,40.590824,10396 E 2100 North Rd,Carlock,IL,61725,9683,MCLEAN 
INTERNATIONAL FOODS N W  INC,-87.73703,41.924389,4404 W Fullerton Ave,Chicago,IL,60639,1932,COOK 
JEWEL 3176,-87.662766,41.722801,9400 S Ashland Ave,Chicago,IL,60620,5121,COOK 
Scott's Processing LLC,-89.380814,38.610126,1810 Franklin St,Carlyle,IL,62231,1736,CLINTON 
South Western Shell,-87.685593,41.853703,2107 S Western Ave,Chicago,IL,60608,3813,COOK 
Jewel 3296,-87.810669,41.974514,7342 W Foster,Chicago,IL,60656,,COOK 
JEWEL 3092,-87.583588,41.722313,1655 E 95th St,Chicago,IL,60617,4707,COOK 
Mobil Gas Station,-87.845581,41.890984,1000 W Lake St,Melrose Park,IL,60160,4147,COOK 
CVS 520,-87.739113,42.011559,7176 N Lincoln Ave,Lincolnwood,IL,60712,2234,COOK 
JEWEL 3282,-87.767395,41.9669,4729 N Central Ave,Chicago,IL,60630,3269,COOK 
Freedom Oil Company 49,-88.98172,40.491241,1331 N Linden St,Bloomington,IL,61701,1938,MCLEAN 
The House Of Meats,-88.936493,39.891182,3777 N Woodford St,Decatur,IL,62526,3688,MACON 
Quincy Farmers Market,-91.408424,39.93277,128 N 5th St,Quincy,IL,62301,2916,ADAMS 
Deals 4651,-87.851776,41.852337,5000 Broadview Village Sq,Broadview,IL,60155,4896,COOK 
Deals 4602,-87.795403,41.826302,6901 W Ogden Ave,Berwyn,IL,60402,,COOK 
Kwikmart Grocers,-88.050552,41.717873,598 N Pinecrest Rd,Bolingbrook,IL,60440,2177,WILL 
Mobil,-87.714294,41.557079,4015 183rd St,Country Club Hills,IL,60478,5306,COOK 
Speedway 5239 5239,-88.04274,41.51643,436 S Briggs St,Joliet,IL,60433,2154,WILL 
Aldi 88,-87.632027,41.739433,8500 S Holland Rd,Chicago,IL,60620,1338,COOK 
Aldi 32,-87.779907,41.716682,9640 S Ridgeland Ave,Chicago Ridge,IL,60415,,COOK 
Chava Grocery Inc,-87.695274,41.848652,2349 S California Ave,Chicago,IL,60608,3628,COOK 
7-Eleven 33860A,-88.075043,41.801258,1100 Ogden Ave,Lisle,IL,60532,1224,DU PAGE 
7-eleven 32932T,-87.987946,41.889797,340 W Saint Charles Rd,Villa Park,IL,60181,2403,DU PAGE 
"Brothers Food Market, Inc.",-87.741318,42.026196,4527 Oakton St,Skokie,IL,60076,3116,COOK 
SUPERMERCADO CUAUHTEMOC,-87.705162,41.846191,2506 S Kedzie Ave,Chicago,IL,60623,4007,COOK 
JEWEL 3407,-87.668579,41.982166,5516 N Clark St,Chicago,IL,60640,1214,COOK 
Walgreens 13106,-87.540062,41.680573,11801 S Avenue O,Chicago,IL,60617,7334,COOK 
Halsted Packing House,-87.647545,41.890266,445 N Halsted St,Chicago,IL,60622,6518,COOK 
Wagner Farm Farmer's Market,-87.780975,42.081852,1510 Wagner Rd,Glenview,IL,60025,2308,COOK 
Super Mart,-89.643723,39.794888,901 E Cook St,Springfield,IL,62703,1627,SANGAMON 
Hy-vee 1642,-88.720726,41.95908,2700 Dekalb Ave,Sycamore,IL,60178,3127,DE KALB 
J. F. Service Inc.,-87.668602,41.925144,1607 W Fullerton Ave,Chicago,IL,60614,1919,COOK 
JEWEL 3331,-88.338623,41.903751,2073 Prairie St,St Charles,IL,60174,3577,KANE 
Mariano's Fresh Market 8502,-87.947899,42.257221,1720 N Milwaukee Ave,Vernon Hills,IL,60061,1538,LAKE 
El Mercadito,-88.099434,42.045242,1055 N Salem Dr,Schaumburg,IL,60194,1331,COOK 
Piggly Wiggly Supermarket 314,-90.44252,42.424213,997 Galena Square Dr,Galena,IL,61036,1355,JO DAVIESS 
ARMITAGE PRODUCE INC,-87.711662,41.917377,3334 W Armitage Ave,Chicago,IL,60647,3718,COOK 
Speedway 7372 7372,-87.874107,42.349377,2932 Belvidere St,Waukegan,IL,60085,,LAKE 
Shop And Go,-90.582962,41.48299,2739 11th St,Rock Island,IL,61201,5217,ROCK ISLAND 
Dollar General Store 12842,-87.698692,40.071201,12825 Catlin Tilton Rd,Catlin,IL,61817,9101,VERMILION 
Jewel 3167,-87.63752,41.479218,3220 Chicago Rd,South Chicago Heights,IL,60411,5421,COOK 
Jackson Street Market,-90.695732,40.459015,1601 West Jackson Street,Macomb,IL,61455,,MCDONOUGH 
Lawrence Canfield Bp,-87.82682,41.9669,4802 N Canfield Ave,Norridge,IL,60706,3102,COOK 
Fast Stop Of New Canton,-91.093658,39.635296,130 E Mechanic St,New Canton,IL,62356,3264,PIKE 
DINO'S FINER FOODS INC,-88.144875,41.994667,6768 Barrington Rd,Hanover Park,IL,60133,3999,COOK 
Sam's Marathon,-88.237762,42.208786,8 E Main St,Cary,IL,60013,2204,MCHENRY 
CC Food Mart 3,-89.936646,38.592339,1011 W US Highway 50,O Fallon,IL,62269,1831,ST CLAIR 
CC Food Mart 4,-89.631218,38.783092,3410 George St,Highland,IL,62249,2892,MADISON 
CC Food Mart 5,-89.39064,38.879948,1600 S State Route 127,Greenville,IL,62246,2538,BOND 
CARNICERIA LA PROVIDENCIA INC,-87.668365,41.854118,1658 W 21st St,Chicago,IL,60608,2914,COOK 
3 Brothers,-87.699257,41.898178,900 N Francisco Ave,Chicago,IL,60622,4443,COOK 
JEWEL 3344,-87.666481,41.866371,1220 S Ashland Ave,Chicago,IL,60608,1402,COOK 
Dollar General 12675,-88.688766,41.915474,226 S Somonauk Rd,Cortland,IL,60112,4067,DE KALB 
Dollar General 12619,-88.726379,39.887463,405 S Jackson St,Cerro Gordo,IL,61818,,PIATT 
Dollar General 3611,-90.191299,38.43779,922 S Main St,Columbia,IL,62236,2404,MONROE 
Walgreens 13852,-89.603012,39.89698,106 Illini Blvd,Sherman,IL,62684,8186,SANGAMON 
CVS 2510,-89.971909,38.691399,1800 Vandalia St,Collinsville,IL,62234,4844,MADISON 
B Wood Corp,-87.863197,41.888035,2418 Saint Charles Rd,Bellwood,IL,60104,1639,COOK 
Berkot Super Foods 304,-88.040298,41.591522,500 Summit Dr,Lockport,IL,60441,3392,WILL 
Jewel 3268,-88.178062,42.012554,217 E Irving Park Rd,Streamwood,IL,60107,2948,COOK 
All Foods Inc,-87.557755,41.630062,2456 E State St,Chicago,IL,60633,2230,COOK 
West Haven Market,-87.680565,41.883118,2132 W Washington Blvd,Chicago,IL,60612,2312,COOK 
Namaste Plaza Blm,-88.951637,40.47287,704 1/2 S Eldorado Rd,Bloomington,IL,61704,6003,MCLEAN 
Circle K 6793,-87.84684,41.579639,9390 171st St,Orland Hills,IL,60487,6142,COOK 
Circle K 6792,-87.883469,41.424702,25515 S la Grange Rd,Monee,IL,60449,9381,WILL 
Circle K 6794,-87.852242,41.586555,16707 La Grange Rd,Orland Hills,IL,60487,7224,COOK 
Circle K 6795,-87.853989,41.652699,13059 S la Grange Rd,Palos Park,IL,60464,1718,COOK 
Stop And Save,-88.650322,41.62384,4742 E 2750 Th Rd,Sandwich,IL,60548,,DE KALB 
Carniceria La Rosita,-87.633232,41.600857,400 E 159th St,Harvey,IL,60426,5240,COOK 
Town Dollar Stop,-87.605309,41.752213,7848 S Cottage Grove Ave,Chicago,IL,60619,3104,COOK 
Dollar General Store 12952,-90.547623,39.830723,980 State Highway 104,Meredosia,IL,62665,7170,MORGAN 
Super Saver Food Mart,-88.29763,42.028637,776 Walnut Ave,Elgin,IL,60123,7424,KANE 
CVS 1965,-87.804245,41.850445,7200 W Cermak Rd,North Riverside,IL,60546,,COOK 
ALDI  62,-87.699608,41.994373,6220 N California Ave,Chicago,IL,60659,2608,COOK 
The Corner Store,-88.975334,42.241238,7200 Harrison Ave,Rockford,IL,61112,,WINNEBAGO 
Circle K 151,-88.956032,39.845844,501 N Main St,Decatur,IL,62523,1004,MACON 
Phillips 66 Fuel & Mini Mart,-87.664505,41.793621,5501 S Ashland Ave,Chicago,IL,60636,1311,COOK 
Villa Park Mobil,-87.978752,41.889713,1 E Saint Charles Rd,Villa Park,IL,60181,2411,DU PAGE 
ALDI  92,-87.640762,41.779881,620 W 63rd St,Chicago,IL,60621,2012,COOK 
La Dulce Bakery Inc,-87.77269,41.923862,5847 W Fullerton Ave,Chicago,IL,60639,2357,COOK 
Peru Enterprises Inc.,-89.126015,41.327709,1527 4th St,Peru,IL,61354,3505,LA SALLE 
DOLLAR TREE 4719,-88.279671,41.921303,2682 E Main St,Saint Charles,IL,60174,2443,KANE 
A A & S Inc,-87.705803,41.895538,3159 W Chicago Ave,Chicago,IL,60622,4364,COOK 
DOLLAR TREE 4619,-88.169746,42.370712,1272 S US Highway 12,Fox Lake,IL,60020,1950,LAKE 
DOLLAR TREE 4662,-90.21991,38.445358,1100 Columbia Ctr,Columbia,IL,62236,2559,MONROE 
El Valle Florido,-88.29673,41.760502,278 Beach St,Aurora,IL,60505,2866,KANE 
Angelos Market Inc,-88.231804,42.385502,4000 N Johnsburg Rd,Johnsburg,IL,60051,6341,MCHENRY 
EL NARANJO,-87.665077,41.811699,4516 S Ashland Ave,Chicago,IL,60609,3249,COOK 
Danial Petro,-87.738487,41.657219,12954 S Cicero Ave,Alsip,IL,60803,3004,COOK 
Dollar General Store 12848,-90.791145,40.424164,120 S Hun St,Colchester,IL,62326,,MCDONOUGH 
Chicago North TravelCenter,-87.899178,42.493977,16650 Russell Rd,Wadsworth,IL,60075,,LAKE 
Effingham TravelCenter 035,-88.567741,39.135044,1702 W Evergreen,Effingham,IL,62401,,EFFINGHAM 
Elgin TravelCenter 044,-88.508766,42.145618,19N430 US Highway 20,Hampshire,IL,60140,8205,KANE 
St Louis TravelCenter 199,-89.908669,38.732399,819 Edwardsville Rd,Troy,IL,62294,1343,MADISON 
Morris TravelCenter 236,-88.421921,41.392452,21 Romines Dr,Morris,IL,60450,9398,GRUNDY 
Effingham Stopping Center 321,-88.572426,39.120514,1805 W Fayette Ave,Effingham,IL,62401,1991,EFFINGHAM 
Save-A-Lot 495,-89.617981,39.801971,2520 E Clear Lake Ave,Springfield,IL,62703,1408,SANGAMON 
Save-A-Lot 496,-90.430229,40.017105,412 E 4th St,Beardstown,IL,62618,1396,CASS 
Circle K 1306,-87.99292,39.303486,504 N Central Ave,Casey,IL,62420,1411,CLARK 
Circle K 6714,-87.931694,41.629128,12810 W 143rd St,Homer Glen,IL,60491,8385,WILL 
Candys Grocery,-87.662094,41.892529,1366 W Ohio St,Chicago,IL,60642,6431,COOK 
Mariano's Fresh Market 8504,-87.688225,41.942596,3350 N Western Ave,Chicago,IL,60618,6213,COOK 
7-Eleven 34714A,-87.880829,41.951923,4050 Denley Ave,Schiller Park,IL,60176,1885,COOK 
7-Eleven 34715A,-87.88311,41.95282,4101 George Pl,Schiller Park,IL,60176,1826,COOK 
7-Eleven 34719A,-87.914055,41.813572,5803 Tri State Toll Rd,Hinsdale,IL,60521,4811,DU PAGE 
7-Eleven 34718A,-87.914055,41.813572,5802 Tri State Toll Rd,Hinsdale,IL,60521,4800,DU PAGE 
Valley Lakes Pantry & Liquor,-88.136734,42.339146,385 S Wilson Rd,Round Lake,IL,60073,5259,LAKE 
County Market 239,-89.845016,40.012997,500 E Sangamon Ave,Petersburg,IL,62675,1251,MENARD 
Jewel 3220,-88.004501,42.003593,20 Biesterfield Rd,Elk Grove Village,IL,60007,3668,COOK 
E & J Food & Liquors,-87.674278,41.794594,5439 S Damen Ave,Chicago,IL,60609,5647,COOK 
Trigo Bakery,-88.307213,41.782078,319 E Indian Trl,Aurora,IL,60505,1734,KANE 
Bp Amoco,-87.703079,41.775059,6500 S Kedzie Ave,Chicago,IL,60629,3431,COOK 
JACK&PAT'S CERTIFIED INC,-87.779045,41.697197,10717 Ridgeland Ave,Chicago Ridge,IL,60415,2153,COOK 
Trader Joes 701,-87.625793,41.867756,1147 South Wabash,Chicago,IL,60605,,COOK 
GTS Gas Inc.,-87.583885,41.506229,1620 E Lincoln Hwy,Ford Heights,IL,60411,3083,COOK 
Dollar General Store 13190,-87.613487,41.823826,549 E Pershing Rd,Chicago,IL,60653,1993,COOK 
Walgreens 12623,-88.080109,42.005692,1180 S Roselle Rd,Schaumburg,IL,60193,4072,COOK 
Jewel 3308,-88.079994,42.006027,1151 S Roselle Rd,Schaumburg,IL,60193,4071,COOK 
Casey's General Store 1702,-90.063812,40.294025,303 W Dearborn St,Havana,IL,62644,1307,MASON 
QUIK TRIP 694,-89.951073,38.782108,2490 Troy Rd,Edwardsville,IL,62025,2585,MADISON 
Jewel 3098,-87.719582,41.674664,12001 S Pulaski Rd,Alsip,IL,60803,1221,COOK 
Fresh Farms International Market 3,-87.9077,42.139359,20 S Milwaukee Ave,Wheeling,IL,60090,3108,COOK 
Kostner Korner,-87.737259,42.019058,4356 Howard St,Skokie,IL,60076,3707,COOK 
Marathon Fuel & Mini Mart,-87.745773,41.895332,801 N Cicero Ave,Chicago,IL,60651,3227,COOK 
ONE STOP INC,-88.324738,41.755337,259 S Lake St,Aurora,IL,60506,5157,KANE 
T & J MEAT PACKING,-87.595238,41.537388,635 E Glenwood Dyer Rd,Glenwood,IL,60425,2149,COOK 
7-Eleven 33726A,-87.643951,41.877937,627 W Jackson Blvd,Chicago,IL,60661,5606,COOK 
7-Eleven 34712A,-88.841644,42.23518,2500 Pearl St,Belvidere,IL,61008,6012,BOONE 
7-eleven 34713A,-88.841644,42.235172,2502 Pearl St,Belvidere,IL,61008,6012,BOONE 
Shop N Go,-87.813156,41.587959,16663 S 80th Ave,Tinley Park,IL,60477,,COOK 
Dollar General Store 12889,-89.61364,38.187336,13146 State Rte 13,Coulterville,IL,62237,,RANDOLPH 
Mario's Butcher Shop,-87.770622,41.880123,5817 W Madison St,Chicago,IL,60644,3840,COOK 
One Stop Food Mart Inc,-89.097153,42.288441,2506 Auburn St,Rockford,IL,61101,4274,WINNEBAGO 
CARNICERIA AGUASCALIENTES,-87.70388,41.844597,3132 W 26th St,Chicago,IL,60623,4029,COOK 
Circle K 187,-88.44072,41.093868,600 W Mazon Ave,Dwight,IL,60420,1202,LIVINGSTON 
Walgreens 13798,-87.668427,41.98119,5440 N Clark St,Chicago,IL,60640,1291,COOK 
Sam's Quickstop,-87.686272,41.871288,758 S Western Ave,Chicago,IL,60612,3535,COOK 
Blue Star 2,-88.259697,40.127251,918 W Bradley Ave,Champaign,IL,61821,2131,CHAMPAIGN 
Jewel 3257,-87.919983,41.931313,10203 W Grand,Franklin Park,IL,60131,,COOK 
Wilmette Food Mart,-87.707504,42.074619,531 Green Bay Rd,Wilmette,IL,60091,2795,COOK 
Walgreens 13456,-88.103714,41.75227,1303 Wehrli Rd,Naperville,IL,60540,,DU PAGE 
La Paloma Supermercado,-87.73111,41.778599,4324 W 63rd St,Chicago,IL,60629,,COOK 
SUPERMERCADO EL GUERO NO  1,-87.66758,41.808544,1701 W 47th St,Chicago,IL,60609,3823,COOK 
Jewel 3470,-87.708069,41.946033,3570 N Elston Ave,Chicago,IL,60618,4318,COOK 
Casey's General Store 2355,-88.601456,41.900211,825 S County Line Rd,Maple Park,IL,60151,8021,KANE 
Caseys General Store 1320,-88.876694,41.767956,317 W Comanche Ave,Shabbona,IL,60550,5129,DE KALB 
Casey's General Store 3015,-89.956573,38.723598,2101 S Center St,Maryville,IL,62062,2026,MADISON 
Dollar General 13035,-90.029282,38.632149,725 S Main St,Caseyville,IL,62232,1858,ST CLAIR 
7-Eleven 33723B,-87.641243,41.88324,550 W Washington Blvd,Chicago,IL,60661,2711,COOK 
7-Eleven 27463D,-87.771118,41.777843,5953 W 63rd St,Chicago,IL,60638,5409,COOK 
7-Eleven 32261C,-87.688744,41.965736,4631 N Western Ave,Chicago,IL,60625,2042,COOK 
Jewel 3455,-87.654655,41.961384,4355 N Sheridan Rd,Chicago,IL,60613,1497,COOK 
DOLLAR TREE 4594,-87.660751,41.657871,12964 Ashland Ave,Blue Island,IL,60406,2701,COOK 
DOLLAR TREE 4693,-87.692574,41.978828,5347 N Lincoln Ave,Chicago,IL,60625,2307,COOK 
Hinckly Fresh Market,-88.651031,41.767242,710 James St,Hinckley,IL,60520,9771,DE KALB 
PUERTO RICO FOODS & LIQUORS,-87.690842,41.899277,2559 W Augusta Blvd,Chicago,IL,60622,4561,COOK 
Jewel 3428,-87.680252,42.038052,1128 Chicago Ave,Evanston,IL,60202,1351,COOK 
COUNTY MARKET 348,-89.699081,41.788197,210 W 3rd St,Sterling,IL,61081,3507,WHITESIDE 
Donohue Pkg & General Store,-87.563866,40.770279,101 S 4th St,Sheldon,IL,60966,8107,IROQUOIS 
Laxi Liquors,-87.798828,41.923649,6922 W Grand Ave,Chicago,IL,60707,2121,COOK 
Gordon Food Service Store LLC MP163,-87.839752,42.050526,50 Golf Mill Center,Niles,IL,60714,,COOK 
Mobil Fuel & Mini Mart,-87.605232,41.748379,8058 S Cottage Grove Ave,Chicago,IL,60619,4004,COOK 
Jewel 3474,-88.033356,42.139191,423 E Dundee Rd,Palatine,IL,60074,2899,COOK 
INTERNATIONAL SUPERMARKET INC,-87.6651,41.811207,4556 S Ashland Ave,Chicago,IL,60609,3249,COOK 
Mariano's Fresh Market 8503,-87.618462,41.885475,333 E Benton Pl,Chicago,IL,60601,7411,COOK 
Hilander 747,-88.978584,42.242973,2206 Barnes Blvd,Cherry Valley,IL,61012,,BOONE 
Arax Foods,-87.82975,42.044212,9017 N Milwaukee Ave,Niles,IL,60714,1536,COOK 
Hilander 748,-89.072166,42.228199,3134 11th St,Rockford,IL,61109,2273,WINNEBAGO 
